"","Name","n","MeanLeadTime","MeanGoal","MeanRevenue","MeanFundraising","MeanSelfDonnation","DistanceTraveled","FinanciallyCont","SelfDonated","Fundraised","ModifiedGoal","Onteam","UpdatedPersonalPage","SentEmails","CompletedReg","ProvidedParticipationReason","MeanTeamGoal","RepeatParticipant"
"1","0002c45b12a7db5e2ec542b85a0d1bba9a9d44d3",1,-1.852083333,0,0,0,0,0,"No","No","No","Yes","No","No","No","No","No",0,"No"
"2","0003159d3cb5105563c35ccc6e307c546d139d3b",1,97.76527778,250,0,0,0,28.47028473,"No","No","No","No","Yes","No","No","No","Yes",300,"No"
"3","000662346d7c0c109c2b5157ef0bcca94e4ea276",1,14.325,250,0,0,0,14.40882745,"No","No","No","No","Yes","No","No","No","No",0,"No"
"4","0015bbb6d23029c0fd150e68ee983ec55e552327",1,1.883333333,250,0,0,0,14.56109296,"No","No","No","No","Yes","No","No","No","No",1500,"No"
"5","0016070d6de9cfaa4fcbfd66859b946bf9fcc762",1,17.64375,250,0,0,0,12.31681969,"No","No","No","No","Yes","No","No","Yes","Yes",0,"No"
"6","00180243196a3199f0978eb9a2221b8beb7a852f",1,-10.81944444,0,0,0,0,49.94911856,"No","No","No","Yes","No","No","No","No","No",0,"No"
"7","0022fe134350021b4ac1b089299fc5095cf49e6c",1,-10.81944444,0,0,0,0,3.800490741,"No","No","No","Yes","No","No","No","No","No",0,"No"
"8","00257f5c39582825e37dcf22add4de2f7b9e298b",1,87.78472222,250,0,0,0,4.308053158,"No","No","No","No","Yes","No","No","No","Yes",0,"No"
"9","0027f269744c5921e0f14d163b946bed25b35f99",1,19.72291667,250,35,0,35,13.28729255,"Yes","Yes","No","No","Yes","No","No","No","No",500,"No"
"10","00432daf8ec7df4d51db21fd58f4b550c8ed045f",1,60.925,100,0,0,0,4.308053158,"No","No","No","Yes","Yes","Yes","No","No","No",1000,"No"
"11","004a7cb418779f1646064dd10aa7b020adf35fb3",1,17.78263889,36,36,0,36,0,"Yes","Yes","No","Yes","Yes","No","No","No","No",10000,"No"
"12","0051adf8f52b81df4538ab7e255fc051ed71740d",1,-5.088888889,0,100,100,0,5.295124158,"Yes","No","Yes","Yes","No","No","No","No","No",0,"No"
"13","005db36a10efac58e8917f5f83053e6cce6dce57",1,-10.81944444,0,0,0,0,19.45792376,"No","No","No","Yes","No","No","No","No","No",0,"No"
"14","00648624800bbd91121ad966b9f14021f85d8db7",1,51.45694444,0,0,0,0,25.27931919,"No","No","No","Yes","Yes","Yes","No","No","No",0,"No"
"15","006793c32c5242f56172981ffcdd7d11c9bc8565",1,1.706944444,250,0,0,0,6.717672172,"No","No","No","No","Yes","No","No","No","No",0,"No"
"16","0073bf76d9ecbdb105b4f5f386b9f461b24d2a20",1,-2.21875,0,100,100,0,14.57033895,"Yes","No","Yes","Yes","No","No","No","No","No",0,"No"
"17","007c24bf0c06793ca3344d6b9d26a5012e7e7725",1,23.16597222,50,0,0,0,14.64981579,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"18","009a08120417b08e00fbf550ca940f7651c478b5",1,-3.202083333,0,0,0,0,9.800374682,"No","No","No","Yes","No","No","No","No","No",0,"No"
"19","009de65b20c1bcaed8a2fb1bb76d165c525164a7",1,24.92569444,250,250,0,250,8.810848157,"Yes","Yes","No","No","Yes","No","No","No","No",2500,"No"
"20","00b477c2dfc4e33f78403c8311edd3aa10ff082b",1,42.96319444,250,0,0,0,42.49207666,"No","No","No","No","Yes","Yes","No","No","No",600,"No"
"21","00bfb8c12a01cdecd36e4e58d08edef8a6fb7d48",1,11.04166667,100,100,100,0,31.76931486,"Yes","No","Yes","Yes","Yes","No","No","No","No",600,"No"
"22","00c004663f852d4b065742bd414ae512282fc0f1",2,22.117708331,250,0,0,0,20.12177131,"No","No","No","No","Yes","No","No","No","No",0,"Yes"
"23","00c0187ef71874a7858c0bd22ee2254827e84e51",1,13.33611111,250,0,0,0,8.476120297,"No","No","No","No","Yes","No","No","No","No",1000,"No"
"24","00dbc236a916cb8b7c14a98bab8badac4924245a",1,2.746527778,0,0,0,0,0,"No","No","No","Yes","Yes","Yes","No","No","No",0,"No"
"25","00f0d6b3806cb912b8d717a49e0123606127c3a1",1,3.686111111,0,0,0,0,0,"No","No","No","Yes","No","No","No","No","No",0,"No"
"26","01091b405a24687ae066133c6947131712ff6cd0",1,2.746527778,250,0,0,0,24.48486674,"No","No","No","No","Yes","No","No","No","No",250,"No"
"27","010f9a34c2c98a0a7c0ecdec763186906ac656f6",1,5.134722222,100,0,0,0,19.87045656,"No","No","No","Yes","Yes","Yes","No","No","No",500,"No"
"28","0121b92bccf854e6d30a5ed1058b9ea18d15899a",2,30.03923611,125,0,0,0,10.382978789,"No","No","No","No","Yes","No","No","No","No",1000,"Yes"
"29","0122dc8c2785a18e8b42a2a3371ee49ebbb33ffb",1,0.324305556,250,0,0,0,15.12569051,"No","No","No","No","Yes","No","No","No","No",0,"No"
"30","012a2edbc10d4635049267d7ad1741f806710895",1,78.94027778,300,0,0,0,16.84321004,"No","No","No","Yes","Yes","Yes","No","Yes","Yes",1000,"No"
"31","012d5a350e4bbb9cfe8984e25c8489874eabb62d",1,80.73333333,1000,50,0,50,3.693573393,"Yes","Yes","No","Yes","Yes","Yes","No","No","No",1000,"No"
"32","0136d2b1e179b3cf81a504fc445140e63d66358b",1,94.85069444,250,0,0,0,34.54907971,"No","No","No","No","Yes","No","No","Yes","Yes",2700,"No"
"33","0155769d554315d8189a616f4bbc248478538f4a",1,168.7458333,0,190,150,40,2.484475465,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No",1000,"No"
"34","016f93c5811f201ca81dc87270688db470c6563e",1,0.965972222,250,0,0,0,0,"No","No","No","No","Yes","No","No","No","No",500,"No"
"35","0171e4e233839e2d6d31f8458259b482e4e8691c",1,31.16388889,250,0,0,0,21.58928094,"No","No","No","No","Yes","Yes","No","Yes","Yes",0,"No"
"36","0172f87f0c7749588554afbcb0dac90b39db435f",1,1.772222222,250,15,15,0,13.68860372,"Yes","No","Yes","No","Yes","No","No","No","No",0,"No"
"37","0175d1943be5d97dbeb1edbe9581e0d4919810da",1,15.84930556,35,0,0,0,7.256976472,"No","No","No","Yes","Yes","No","No","No","No",1000,"No"
"38","0182d1666eaa196fecd22ff46af523d1f18d114d",1,0.570833333,250,0,0,0,3.033162564,"No","No","No","No","Yes","No","No","No","No",0,"No"
"39","018357a3472a5d0050691ad1c06392059e93e00e",2,61.503819445,275,5,0,5,19.37734681,"No","No","No","No","Yes","Yes","No","Yes","Yes",0,"Yes"
"40","01855ca6509228edd7dba60d958d87951f4eb392",1,30.42083333,250,95,45,50,36.78692635,"Yes","Yes","Yes","No","Yes","No","No","Yes","Yes",2500,"No"
"41","018aa0aeace0c3d63416603f4662fe60a0899823",1,9.032638889,25,25,25,0,55.58760719,"Yes","No","Yes","Yes","Yes","No","No","No","No",0,"No"
"42","018c51a5db376d0db70a87825d9a12a269bae1ad",1,11.68611111,250,150,90,60,31.76931486,"Yes","Yes","Yes","No","Yes","Yes","No","No","No",600,"No"
"43","01974d9c441e429aafc9a6d1b680492c892d3302",1,3.799305556,250,0,0,0,7.110331849,"No","No","No","No","Yes","Yes","No","No","No",100,"No"
"44","019a8dcc7e8ee038a24d000e9703020a4c69c6e9",1,11.01388889,250,0,0,0,18.99774211,"No","No","No","No","Yes","No","No","No","No",0,"No"
"45","019bdeab36febfbffec65da996fa9d378c35509a",1,1.605555556,250,50,0,50,41.3393055,"Yes","Yes","No","No","Yes","No","No","No","No",800,"No"
"46","01ae1775fb4c7610a4da167ee1649d698063e804",1,1.483333333,0,0,0,0,11.91989745,"No","No","No","Yes","Yes","No","No","No","No",500,"No"
"47","01bbe1c90c2c49522249c2b4d28fe1d729f90d05",1,26.9625,280,0,0,0,85.53781187,"No","No","No","Yes","Yes","No","No","No","No",500,"No"
"48","02028172fe4d16baf7af77251f70302fd7c9039e",1,5.027083333,250,35,0,35,16.27472606,"Yes","Yes","No","No","Yes","No","No","No","No",1500,"No"
"49","0208bd1434cc95667e6b8a4af14ba3b5b2f33647",1,4.436805556,0,0,0,0,8.174472391,"No","No","No","Yes","Yes","No","No","No","No",1000,"No"
"50","021b140df3c3b6481671d480b8111c20547ce1a2",3,32.6606481493333,333.333333333333,198.333333333333,198.333333333333,0,17.10695026,"Yes","No","Yes","No","Yes","Yes","No","No","No",0,"Yes"
"51","021b3487f307e930652a1df34d48342c59c0bede",1,47.06041667,250,0,0,0,5.165388539,"No","No","No","No","Yes","No","No","No","Yes",0,"No"
"52","021bfa4a67aa5004ebdef41f8936e54ea5e2b526",1,40.81458333,100,25,0,25,12.98012225,"Yes","Yes","No","Yes","Yes","No","No","No","No",500,"No"
"53","022833998c6159031207f1d32450c949254b92b6",1,135.9520833,1000,1890,1890,0,432.9789859,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes",10000,"No"
"54","022b47a31901cec408b06237565aa3c52831973a",2,-1.458680555,125,25,0,25,21.58928094,"No","No","No","No","No","No","No","No","No",500,"Yes"
"55","022e9c7df5be0a7b4ca451a762682d5af4471b5b",1,18.96041667,250,0,0,0,7.600857822,"No","No","No","No","Yes","Yes","No","No","No",0,"No"
"56","02331a2496841a1e49c4e00fc880273218c6d06b",3,45.4722222233333,1833.33333333333,627.333333333333,98.3333333333333,529,916.831842033333,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",1666.66666666667,"Yes"
"57","023584682a9cca1adbc6417bb77d01ccd0bd2345",1,0.813888889,250,0,0,0,5.533656265,"No","No","No","No","Yes","No","No","No","No",100,"No"
"58","023eed108efde40507b8358809a3f5555460401a",1,122.5881944,250,0,0,0,3.718311877,"No","No","No","No","Yes","No","No","No","No",1000,"No"
"59","02475fc9c72576d1b99dce8a355e0e6fb673f82f",1,0.527777778,250,20,20,0,21.65856544,"Yes","No","Yes","No","Yes","No","No","No","No",500,"No"
"60","0247ef9e5c267aa15dde2c8ca7144d2f0f73a303",3,118.268981486667,400,473.333333333333,408.333333333333,65,19.37048327,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,"Yes"
"61","02507236c1c299eecfb2611b1f67387bec5ca91b",1,23.14791667,150,0,0,0,15.12569051,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"62","025bfb9c14614d241cb8f9b85eca57c1f6bee971",1,-3.99375,0,0,0,0,13.04794399,"No","No","No","Yes","No","No","No","No","No",0,"No"
"63","02727b7aa66e21abd88a9838bf2b172d5a6581e4",1,29.82013889,250,0,0,0,14.64981579,"No","No","No","No","Yes","No","No","No","No",1000,"No"
"64","027c5df7975f04840dfbb1d6f479df2eb27f3633",1,-3.968055556,0,0,0,0,14.40882745,"No","No","No","Yes","No","No","No","No","No",0,"No"
"65","027f815398a9586b48bf5e864121cbd40693f91a",1,-3.202083333,0,0,0,0,0,"No","No","No","Yes","No","No","No","No","No",0,"No"
"66","028a4569265885fad39ed3692754eb554f6d94a6",1,8.944444444,0,0,0,0,34.16425848,"No","No","No","Yes","Yes","No","No","No","No",500,"No"
"67","0291da3b0b2622752f1186795de0706636935d83",3,4.539814815,250,83.3333333333333,0,83.3333333333333,8.036757172,"Yes","Yes","No","No","Yes","Yes","No","No","No",1000,"Yes"
"68","02a3dad450774d32945b0b01b7de4f0ff2bc7c05",1,-4.349305556,0,0,0,0,12.31681969,"No","No","No","Yes","No","No","No","No","No",0,"No"
"69","02a4b2badf8df1ba50e33a23be00da1d0742bc63",3,19.878009258,133.333333333333,16.6666666666667,0,16.6666666666667,22.5689528166667,"Yes","Yes","No","Yes","Yes","Yes","No","No","No",1000,"Yes"
"70","02a8e6d68f6cc4d5650f52b4e8b42fc6fef37815",1,17.71527778,0,0,0,0,6.989073435,"No","No","No","Yes","Yes","No","No","No","No",500,"No"
"71","02c04c0df737f53784cf9bdea1eb2e0c4d0ee70d",1,23.2375,0,0,0,0,12.98012225,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"72","02c15d79d8a18b41bcd855870ffbbb629c3269b4",1,19.17638889,150,125,100,25,10.49537889,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No",3000,"No"
"73","02cf4640d4f23ad5e8eb3aa218ff826768268893",1,72.21597222,250,25,0,25,2.389110688,"Yes","Yes","No","No","Yes","Yes","No","No","No",5000,"No"
"74","02d5799bfdd6129334b11b0745740666f63a145c",1,22.85208333,250,0,0,0,24.43782543,"No","No","No","No","Yes","No","No","No","No",5000,"No"
"75","02d7534ff412e67048cb40a82c2adc9fc3fb3856",1,52.82152778,0,0,0,0,7.581709447,"No","No","No","Yes","Yes","No","No","No","No",1000,"No"
"76","02d767eb0a9cb3868c3334f2ea417c11ea8b79e5",1,0.534027778,100,0,0,0,0,"No","No","No","Yes","No","No","No","No","No",0,"No"
"77","02e4a17a4af204eadd2c73eb3e4b21565c23a20d",2,2.0881944445,125,0,0,0,35.40972282,"No","No","No","No","No","No","No","No","No",100,"Yes"
"78","02e6fcbad38ca394e1516721d881403a8118738c",1,2.078472222,50,50,0,50,7.408253176,"Yes","Yes","No","Yes","Yes","No","No","No","Yes",50,"No"
"79","02ee077e5dd7870831450751fd44ff7aa287094d",1,-2.00625,0,0,0,0,11.78713402,"No","No","No","Yes","No","No","No","No","No",0,"No"
"80","02f388fb6323fc538ac077d4ff803671a1882d8e",1,-1.852777778,0,0,0,0,314.7463143,"No","No","No","Yes","No","No","No","No","No",0,"No"
"81","02f5558b2d502c957810c06d415589d205a3d53a",2,4.592361111,250,0,0,0,7.903341318,"No","No","No","No","Yes","Yes","No","No","No",0,"Yes"
"82","02fca1a7c378e2f2919616897706f605c29c70b9",1,-0.024305556,0,0,0,0,5.153974937,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"83","0301c7574bc7d560e40c454445008ed1104674e6",1,0.64375,0,20,20,0,7.372362333,"Yes","No","Yes","Yes","Yes","Yes","No","No","No",0,"No"
"84","030908c50a6abaae1bcb592f761e284afbf52acd",1,-10.81944444,0,0,0,0,13.95772769,"No","No","No","Yes","No","No","No","No","No",0,"No"
"85","03143b44b01f52a0fc804208922c8e9a04613762",1,34.24861111,0,20,0,20,16.50131735,"Yes","Yes","No","Yes","Yes","No","No","No","No",250,"No"
"86","0316197822b40d5c5a35e09eccf6041831d25a90",1,2.084027778,250,35,0,35,16.84321004,"Yes","Yes","No","No","Yes","Yes","No","No","No",1000,"No"
"87","0329e19637b00ba5e4fc2165024735f4f94b7823",1,-3.070138889,0,0,0,0,29.3663499,"No","No","No","Yes","No","No","No","No","No",0,"No"
"88","032bcf9799f0de2be6d59479c593c5e56d56be27",2,38.061805555,250,0,0,0,77.276041285,"No","No","No","No","Yes","No","No","No","Yes",3250,"Yes"
"89","032e107f3fd09980626e119cdaba03acdb305a1a",1,13.93888889,100,0,0,0,55.87893381,"No","No","No","Yes","Yes","No","No","No","No",250,"No"
"90","033058a2c9256e0e74e600f77ca49605b12a9b4e",1,46.71388889,250,0,0,0,24.48486674,"No","No","No","No","Yes","No","No","Yes","Yes",0,"No"
"91","03407031590327a0b0ea54bd3b58d057d14b2058",1,16.92291667,25,35,35,0,4.159729861,"Yes","No","Yes","Yes","Yes","Yes","No","No","No",1000,"No"
"92","0343fc9aa1dc5cf2b9f4bb42d5e2b05b9a31818b",2,51.43263889,137.5,0,0,0,24.44420308,"No","No","No","No","Yes","No","No","No","No",475,"Yes"
"93","034495b050f225293142c87d3eafbe4f66675c2a",1,18.03472222,50,0,0,0,11.90847137,"No","No","No","Yes","Yes","No","No","No","No",500,"No"
"94","0345f48855d39a39479acfefc110982f76edf999",2,34.293055555,250,317.5,257.5,60,0,"Yes","Yes","Yes","No","Yes","Yes","No","No","No",0,"Yes"
"95","034e84577924c0000d1b89e163ebd1c98fa62889",1,10.89027778,0,0,0,0,19.98277026,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"96","037190798c4c90e0c67cf9c91f687f55a6dc59d0",1,-4.719444444,0,0,0,0,3.379610281,"No","No","No","Yes","No","No","No","No","No",0,"No"
"97","0388079dc1050efea8974d12f915f5926763784d",2,21.3680555555,0,0,0,0,8.958268635,"No","No","No","Yes","Yes","No","No","No","No",0,"Yes"
"98","039306a15e22e692c5292c304d19f9cc6448d0b2",1,-3.070138889,0,0,0,0,16.30574554,"No","No","No","Yes","No","No","No","No","No",0,"No"
"99","03ac9129e0e2b2c9a6af64e6bc69e99cabc63bea",1,39.82361111,0,0,0,0,14.63571074,"No","No","No","Yes","Yes","No","No","No","No",9000,"No"
"100","03b2914941c6b2ee224bbd30838c7ed930e014f3",1,-10.81944444,0,0,0,0,8.547081259,"No","No","No","Yes","No","No","No","No","No",0,"No"
"101","03b6f3f79609f209476d4d1973ae2fa47c10c493",2,19.5628472245,200,92.5,80,12.5,25.66681216,"Yes","No","No","No","Yes","No","No","No","No",5900,"Yes"
"102","03caab59677de49eadbe2919cc2bc2df03d14a3b",3,37.1803240733333,250,250,0,250,69.6756778533333,"Yes","Yes","No","No","Yes","Yes","No","Yes","Yes",4666.66666666667,"Yes"
"103","03f3c47d6aec52b68e187613d1d1ba0e121c0110",1,23.57777778,250,0,0,0,5.41783299,"No","No","No","No","Yes","No","No","No","No",500,"No"
"104","040078d61a2ef01ddcb087842822eb01c1e5512e",1,29.02361111,250,0,0,0,8.317078161,"No","No","No","No","No","No","No","No","No",0,"No"
"105","040447d3f3a009f5cfe5322f60cfc1dfb7e04139",1,49.64027778,0,0,0,0,9.099487255,"No","No","No","Yes","Yes","No","No","No","No",1000,"No"
"106","040ba9d46d44ca6fd46891b5050dcdd943b4f8e5",1,48.02430556,500,105,105,0,5.543477661,"Yes","No","Yes","Yes","Yes","Yes","No","No","Yes",500,"No"
"107","04105c32c1a1cac4104fc0bea62eac5d7333a316",1,-3.99375,0,0,0,0,28.50216097,"No","No","No","Yes","No","No","No","No","No",0,"No"
"108","0415e96e50e7043b58eac341724ff9ff93687336",1,39.81319444,250,0,0,0,7.586043108,"No","No","No","No","Yes","No","No","No","No",0,"No"
"109","0422e6a4c7c320b56e61676fb06644b57d777654",1,0.797222222,0,0,0,0,16.64682946,"No","No","No","Yes","No","No","No","No","No",0,"No"
"110","044a63694e0042842cc598345e8412093ce57326",1,9.807638889,250,0,0,0,17.41994022,"No","No","No","No","Yes","Yes","No","No","No",50,"No"
"111","044b231724e16b70a6503fc5623cbbb86ff2ed7c",1,39.8375,0,0,0,0,19.616294,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"112","04528354d74e80fb90ed8be9873930fad14bfad8",2,2.9489583335,125,175,50,125,13.68860372,"Yes","No","No","No","No","No","No","No","No",1000,"Yes"
"113","04612449d4f0b39a7a6fb9a41cb54c3e45fa861b",1,72.97986111,50,0,0,0,4.996694333,"No","No","No","Yes","Yes","No","No","No","No",250,"No"
"114","046ee2111161c0651349ef674e25163f781efc9f",1,2.91875,250,110,35,75,10.83340768,"Yes","Yes","Yes","No","Yes","No","No","No","No",0,"No"
"115","0472d00118975387c12c42ab16069f0d68b95203",1,1.672916667,250,25,0,25,5.593065258,"Yes","Yes","No","No","Yes","No","No","No","No",500,"No"
"116","0475017d330fae648d9bceed728c14676a25d168",1,25.11458333,250,0,0,0,5.445681105,"No","No","No","No","Yes","No","No","No","Yes",0,"No"
"117","0495fd5d5bcc00c7de3489893ef1007a068cde8f",1,24.54097222,250,0,0,0,12.33433574,"No","No","No","No","Yes","No","No","No","No",1000,"No"
"118","04a7c5c4f485f8ec731d85c4bac73cb0f6b82719",1,39.80763889,0,0,0,0,7.600857822,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"119","04abe18058ecceea9297a83a354fd9dd96a3e8ba",1,9.809722222,250,0,0,0,15.66567867,"No","No","No","No","No","No","No","No","No",0,"No"
"120","04ad0f29041f35883b07ca94a699e56eaba044c4",1,-1.882638889,0,0,0,0,6.94398059,"No","No","No","Yes","No","No","No","No","No",0,"No"
"121","04bcc4925eab77d4bea4646cc39e28c3437d0f91",1,5.975,0,0,0,0,15.26857164,"No","No","No","Yes","Yes","No","No","No","No",200,"No"
"122","04be91d53a272765092f178e5d8d8e826620996d",1,-10.81944444,0,0,0,0,7.408253176,"No","No","No","Yes","No","No","No","No","No",0,"No"
"123","04c147c3bbb19ce0467acc7c202221436adc9211",1,9.788194444,5,0,0,0,12.33433574,"No","No","No","Yes","Yes","No","No","No","No",8000,"No"
"124","04c5b6401c8014afc0a07495e8489bed43f2a961",3,36.681712961,121.666666666667,38.3333333333333,0,38.3333333333333,82.2056813666667,"Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes",4666.66666666667,"Yes"
"125","04d0d7f4aa962300e995ffcb85e53874d145d024",3,88.67754627,183.333333333333,46.6666666666667,46.6666666666667,0,8.865200908,"Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes",2000,"Yes"
"126","04d2dc0126f9e286664b078eb8ef9131025f8652",1,39.77986111,0,0,0,0,14.08943041,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"127","04d4a4e6bd9e3bc0d807785fcba958bfe1d31cb7",2,22.359027779,250,2.5,0,2.5,25.32589417,"No","No","No","No","Yes","No","No","No","No",500,"Yes"
"128","04d4dc6fe49b4f04255ce3f04d83ee8ad9319c1e",1,18.63819444,250,0,0,0,13.68860372,"No","No","No","No","Yes","No","No","Yes","Yes",0,"No"
"129","04e4f94a4338b549e92f73e13c761f013ba8ab58",1,6.698611111,250,560,560,0,14.7283355,"Yes","No","Yes","No","Yes","Yes","No","Yes","Yes",0,"No"
"130","05016f378dbc29ab749da9501d578a79bec8bb95",1,45.89236111,250,0,0,0,15.59672197,"No","No","No","No","Yes","Yes","No","No","Yes",0,"No"
"131","0504b9104455b61b54b096623d72b5fb3b864df7",1,5.175694444,250,40,0,40,844.3249321,"Yes","Yes","No","No","Yes","No","No","No","No",5000,"No"
"132","05085ab5cd7e6ebd836387aef57d63b7ce89cdb9",1,52.84791667,250,0,0,0,15.30163376,"No","No","No","No","Yes","No","No","No","No",0,"No"
"133","0515fa927e179805c4fc3009d1f608f118547d16",1,-4.089583333,0,0,0,0,40.15651058,"No","No","No","Yes","No","No","No","No","No",0,"No"
"134","0518f2c27324128fff49ea18909d6c52bc2ad093",1,0.380555556,250,0,0,0,16.78259083,"No","No","No","No","Yes","No","No","No","No",0,"No"
"135","0532e52adddae43ec5718bff27b35ac1112e8e5a",1,29.79236111,250,0,0,0,20.99058614,"No","No","No","No","Yes","No","No","No","No",3000,"No"
"136","0534192d2fbb5faeda5f94d9d5833da85b094fdd",1,0.870138889,250,0,0,0,17.07263724,"No","No","No","No","Yes","No","No","No","No",3000,"No"
"137","053580b16d43ef485fd16c15cab46c3e42384731",1,1.788194444,200,250,50,200,20.66765664,"Yes","Yes","Yes","Yes","Yes","No","No","No","No",200,"No"
"138","05380cc6507c4b564e48631fed1db5207a833391",1,4.116666667,250,0,0,0,35.6579284,"No","No","No","No","Yes","No","No","No","No",3000,"No"
"139","0541aad2ac1ac0d57029d6b6452b049f442753d3",1,51.7,0,0,0,0,32.9326884,"No","No","No","Yes","Yes","No","No","No","Yes",1000,"No"
"140","0549d64651c1d6df6df33ed2a8a78ecd63cc79fb",1,17.64375,250,0,0,0,12.31681969,"No","No","No","No","Yes","No","No","Yes","Yes",0,"No"
"141","0560e0cd96decfa3f7f961998a1afc13452afbac",1,7.772916667,500,0,0,0,9.099487255,"No","No","No","Yes","Yes","No","No","No","No",500,"No"
"142","056d56063210daad72718b07bec6ee21da23e384",1,-1.852777778,0,0,0,0,4.520310917,"No","No","No","Yes","No","No","No","No","No",0,"No"
"143","057d3c05ac3087d93d81f6dc8111ef2253c0358f",3,-1.103472222,0,10,8.33333333333333,1.66666666666667,3.85042833666667,"Yes","No","No","Yes","No","No","No","No","No",0,"Yes"
"144","058dbffb481ed5d9666cf99b036ba513af994b18",1,13.02916667,50,0,0,0,69.306567,"No","No","No","Yes","Yes","No","No","No","No",500,"No"
"145","05a43c715c7498fc8f75f1d19db6631c5d395ff0",1,72.18194444,250,35,10,25,8.174472391,"Yes","Yes","Yes","No","Yes","Yes","No","No","No",5000,"No"
"146","05ac3b00adff7dfd5ff35ef8fa1434df9a2b5844",1,1.530555556,0,0,0,0,7.966467786,"No","No","No","Yes","No","No","No","No","No",0,"No"
"147","05b8c071bfa34db93c9244bead0e6220ecb49685",1,-8.172222222,0,0,0,0,9.605674798,"No","No","No","Yes","No","No","No","No","No",0,"No"
"148","05b8cfde885212e1c8c184b44536c6d8e5a42f87",1,31.68680556,250,0,0,0,14.40271657,"No","No","No","No","No","No","No","No","No",0,"No"
"149","05bd871526e9b3847a94ce23122629ec268e2cac",1,1.598611111,0,10,0,10,3.718311877,"Yes","Yes","No","Yes","Yes","No","No","No","No",5000,"No"
"150","05c17695beab45c7411f0a78e82121755c14a9fe",1,50.85833333,250,100,0,100,43.95342045,"Yes","Yes","No","No","Yes","No","No","No","Yes",1000,"No"
"151","05c3d7ed0754ecb407bc4e994a63b1ca3f046f75",1,16.99722222,250,280,245,35,18.68561575,"Yes","Yes","Yes","No","Yes","Yes","No","No","No",1000,"No"
"152","05c91c8a80843e11e1f97166e4cb41332c22ca53",2,2.7989583335,125,0,0,0,11.13263689,"No","No","No","No","No","No","No","No","No",0,"Yes"
"153","05cfd8840412c34812b62fb9140c409bc9c14bbb",1,-8.172222222,0,0,0,0,11.68731366,"No","No","No","Yes","No","No","No","No","No",0,"No"
"154","05dad5d7e5a13690abee5fb531292dfa4096566a",1,-3.070138889,0,0,0,0,29.3663499,"No","No","No","Yes","No","No","No","No","No",0,"No"
"155","05ea29003e0f014f781d14aeb6165b87421f480a",1,51.925,0,0,0,0,7.966467786,"No","No","No","Yes","Yes","No","No","No","No",1000,"No"
"156","05ecb56a49dd865ec1c8d48f1c21e03885d74d12",3,2.552546296,83.3333333333333,6.66666666666667,0,6.66666666666667,19.4637547533333,"Yes","Yes","No","Yes","Yes","No","No","No","Yes",0,"Yes"
"157","05f03dcccff4a10cc49dde13c4202afe466ca753",1,42.45694444,250,0,0,0,9.441098189,"No","No","No","No","Yes","No","No","No","No",2000,"No"
"158","05f68517767cb0c035ea4bff0448b1f919e25b35",2,-0.2465277775,125,25,25,0,158.449473,"No","No","No","No","No","No","No","No","No",0,"Yes"
"159","05fc84de957b378a6e49fc997964b6f931c2e3b4",1,1.898611111,250,0,0,0,20.37895661,"No","No","No","No","Yes","No","No","No","No",8000,"No"
"160","06130275b6b230607f59ad03771a8ab116faaf1e",3,31.34884259,166.666666666667,3.33333333333333,0,3.33333333333333,21.53045575,"No","No","No","No","Yes","No","No","No","No",666.666666666667,"Yes"
"161","061b4e8a69182821a66dd1b6ec6ddca6f9f9f5ed",1,0.065277778,0,0,0,0,11.68731366,"No","No","No","Yes","Yes","No","No","No","No",1000,"No"
"162","06334b938894cf0cc71ffc51b2934e8505645799",1,32.62916667,250,20,0,20,154.5913292,"Yes","Yes","No","No","No","No","No","No","No",0,"No"
"163","0634d845327f40f94f9fe871ff2785b22029ec41",1,45.87847222,250,0,0,0,0,"No","No","No","No","Yes","No","No","No","No",9000,"No"
"164","065555f528cf2df45d156afca0823f034ec68a04",1,86.88958333,250,0,0,0,3.312908907,"No","No","No","No","Yes","Yes","No","No","Yes",0,"No"
"165","065eb919b1b088e299f5dbca538ce65bab692c01",1,13.93888889,0,15,0,15,8.815272966,"Yes","Yes","No","Yes","No","Yes","No","No","No",0,"No"
"166","066f1dfe90dca1b8437b2b3246d4a2840404cf63",1,1.704861111,0,0,0,0,36.42986672,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"167","06728fb33a91861988192f9e097d8e1daf13ecfa",5,32.581944444,1050,2,0,2,11.0404107388,"No","No","No","Yes","Yes","Yes","No","No","No",460,"Yes"
